item,app,sentence,taxonomy_22_id,label,suggested_label,reviewer,review_time
麦克风权限,BOSS直聘,如果您是招聘方，在您使用直播招聘服务前，需要开启您的相机及麦克风权限。,19,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
麦克风权限,BOSS直聘,在您使用语音搜索服务前，需要开启您的麦克风权限。,3,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
麦克风权限,Blued极速版,（4）麦克风权限：当您使用语音、小视频、直播等功能时，您需要开启此权限，并使用麦克风设备进行语音输入。,3,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
剪贴板,360借条,读取剪贴板.,19,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
剪贴板,Soul,当您使用Soul产品与/或服务时，我们会使用您设备上的剪贴板功能并读取剪贴板的内容，以实现：当您将分享特定活动所生成的链接或者分享码写入剪贴板后，您打开Soul App时将即可自动跳转至对应的活动内容，便于您便捷浏览活动信息；,3,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
剪贴板,Soul,我们能够根据剪贴板的内容为您解锁更多功能，提供更全面的服务。,19,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
剪贴板,Soul,但我们仅在识别出剪贴板内容属于Soul App分享时才会上传至我们的服务器，我们不会读取您剪贴板中的其他信息。,19,不确定,不确定,assistant_auto_review,2026-05-23T16:18:08.913873
剪贴板,Soul,同时，我们还会基于风控目的读取您的剪贴板信息。,19,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
剪贴板,支付宝,通过获取剪贴板权限收集剪贴板内容；,3,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
剪贴板,智联招聘,提示您注意，为避免疑义，剪贴板内容不会上传到云端。,19,否定,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
声纹信息,中国工商银行,（3）为了让您更安全、便捷地使用登录服务，如您的融e行移动端版本支持声纹登录功能，您可选择通过声纹登录融e行移动端，我行会采集您的声纹信息，在经过您的明示同意和身份认证后，您的声纹信息将被加密存储于我行信息系统后台数据库中。,19,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
声纹信息,中国工商银行,如您拒绝授权我行采集您的声纹信息，我行将无法向您提供声纹登录服务，您仍可通过其他方式进行登录。,1,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
声纹信息,中国工商银行,（4）基于麦克风的功能：您可使用音频U盾、声纹识别、语音搜索、语音转账、语音唤醒、同屏解说、远程视频审核等服务。,19,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
声纹信息,中国工商银行,（21）声扬SDK：为了向您提供安卓设备的声纹服务，我行使用了声扬SDK，该SDK需要收集获取设备运营商信息、网络状态信息，麦克风权限，用于录音进行声纹识别。,1,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
声纹信息,中国工商银行,该SDK仅收集数据以及识别转换数据，不保存用户的声纹数据信息。,19,否定,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
通话记录,360借条,如您选择提供非必需信息即通讯录、通话记录以及定位信息，此种情况下需要调用通讯录权限、通话记录权限以及定位信息权限。,3,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
通话记录,360借条,如您选择提供非必需信息即通讯录、通话记录以及定位信息，此种情况下需要调用通讯录权限、通话记录权限以及定位信息权限。,3,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
通话记录,小荷健康,a.客服及问题：为便于与您联系、尽快帮助您解决问题或记录相关问题的处理方案及结果，我们可能会保存您与我们的通信/通话记录及相关内容（包括帐号信息、反馈信息、订单信息、您为了证明相关事实提供的其他信息，或您留下的联系方式信息），如果您针对具体订单进行咨询、投诉或提供建议的，我们会使用您的帐号信息和订单信息。,6,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
通话记录,平安证券,此外，当您通过拨打人工客服95511寻求帮助时，您同意我们留存您与客服的通话记录与录音，以便为您处理咨询或投诉的问题提供准确性保障与证据留存。,6,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
通话记录,平安证券,此外，当您通过拨打人工客服95511寻求帮助时，您同意我们留存您与客服的通话记录与录音，以便为您处理咨询或投诉的问题提供准确性保障与证据留存。,6,确实声明收集,确实声明收集,assistant_auto_review,2026-05-23T16:18:08.913873
